Licence,Lahee Classification,Well Trajectory,Projected Formation,Producing Formation,Field,Type,Spud Date,Total Well Depth (mKB),True Vertical Depth (m TVD),UWI,Rig Release Date,Drilling Contractor Name,Completion Length (m),Last Injection Date,Last Production Date,Full Status,Base Of Groundwater Protection Elev. (m above sea level),Base Of Groundwater Protection Depth (mKB),Recovery Mechanism,Scheme Sub Type,Completion Bottom (mKB),Completion Top (mKB),Deepest Form. Depth (mKB),Deepest Form. Name,Cum. BOE (bbl),Geological Formation,Fractured Well Flag,EDCT,PSAC Area Code,LLR Abandonment Area,Cum. Gas Injection - E3M3 (e3m3),Cum. Water Production (bbl),Cum. Oil Production (bbl),Surface Aband. Date,Cum. Oil Production (m3),Cum. Water Production (m3),Final Drill Date,Ground Elevation (m above sea level),Initial 3Mth Prod. Gas (Mcf/d),Initial 3Mth Prod. Oil (BBL/d),Initial 3Mth Prod. Water (BBL/d),Last 3Mth Prod. Gas (Mcf/d),Last 3Mth Prod. Oil (BBL/d),Last 3Mth Prod. Water (BBL/d),Initial 3Mth Prod. BOE (BOE/d),Last 3Mth Prod. BOE (BOE/d),Last 3Mth Prod. Condensate (BBL/d),Cum. Condensate Production (bbl),Cum. Water Injection - M3 (m3),Cum. Co2 Injection (e3m3),Oil Pool  Area Pool Ha (ha),Oil Pool Average Pay Thickness (m),Oil Pool Initial Pressure (kpa),Oil Pool Temperature (ºC),Perforation Count,Cum. Condensate Production (m3),Cum. CO2 Injection (mcf),Cum. Gas Production (e3m3),Cum. Gas Production (mcf),Initial 3Mth Prod. Condensate (BBL/d),Cum. Water Injection - BBL (bbl),Substance Released 1,Volume Released 1,Volume Recovered 1
0098486,DEVELOPMENT,Deviated,,WAINWRIGHT COMMINGLED POOL 003,WAINWRIGHT,SOURCE,19821115,719.9,705.6,1B0/02-15-045-06W4/02,,,1,20080701,19830801,Abandoned Water Source,464.1,224.1,WATER FLOOD,Waterflood,675,674,680.9,GENERAL PETROLEUM MBR,1007.43585,,YES,BWL,AB4,Medicine Hat,0,989.3872,563.567,20141121,89.6,157.3,19821117,685.8,11.92,1.34,9.68,11.67,2.79,2.72,3.4,4.8,,0,223733.98,0,,,,,8,0,0,72.9,2574.4392,,1407244.4,Salt/Produced Water,3,1
0047893,DEVELOPMENT,Vertical,,,WAINWRIGHT,,19731120,187.5,0,1B0/04-24-045-06W4/00,,,,,,Abandoned,459.6,204.3,PRIMARY,,,,,,,,,BWL,AB4,Medicine Hat,,,,19731124,,,19731121,660.8,,,,,,,,,,,,,,,,,,,,,,,,Salt/Produced Water,16,
0108619,DEVELOPMENT,Vertical,LOWER CRETACEOUS,WAINWRIGHT COMMINGLED POOL 003,WAINWRIGHT,,19840917,654,0,1B0/09-25-045-06W4/00,19840921,SEDCO DRILLING,7,,19951201,Abandoned Crude Oil,445.2,204,PRIMARY,Waterflood,629.5,623,616.5,SPARKY MBR,115682.04,SPARKY Z,YES,BWL,AB4,Medicine Hat,0,173283.66,114534.31,20210816,18209.5,27549.9,19840920,645.7,1.92,24.25,0.25,0.31,2.58,75.15,24.58,2.63,,0,0,,,3,4046,24,3,0,,188.5,6656.8145,,0,Crude Oil,2,2
0031776,DEVELOPMENT,Vertical,,WAINWRIGHT COMMINGLED POOL 003,WAINWRIGHT,,19670310,683.1,0,1B0/02-34-045-06W4/00,,,2,,20041201,Abandoned Crude Oil,477.7,207.5,WATER FLOOD,Waterflood,656.5,654.7,654.7,WAINWRIGHT SD,125736.01,SPARKY Z,,BWL,AB4,Medicine Hat,0,1331900.8,122179.57,20211015,19425,211755.3,19670316,682.8,2.2,8.68,14.07,0.12,6.49,90.38,9.06,6.51,,0,0,,,3,4046,24,1,0,,584.1,20627.297,,0,Salt/Produced Water,160,159
0008015,DEVELOPMENT,Vertical,,WAINWRIGHT COMMINGLED POOL 003,WAINWRIGHT,,19540518,678.5,0,1B0/04-34-045-06W4/00,,,3,,20090801,Abandoned Crude Oil,497.7,196,WATER FLOOD,Waterflood,662.3,659.6,656.8,SPARKY MBR,225339.84,SPARKY Z,,BWL,AB4,Medicine Hat,0,1880672.2,221563.61,20211015,35225.8,299003,19540524,689.8,3.32,38.78,96.34,1.31,5.95,208.92,39.35,6.18,,0,0,,,3,4046,24,2,0,,620.2,21902.156,,0,Salt/Produced Water,60,24
0008015,DEVELOPMENT,Vertical,,WAINWRIGHT COMMINGLED POOL 003,WAINWRIGHT,,19540518,678.5,0,1B0/04-34-045-06W4/00,,,3,,20090801,Abandoned Crude Oil,497.7,196,WATER FLOOD,Waterflood,662.3,659.6,656.8,SPARKY MBR,225339.84,SPARKY Z,,BWL,AB4,Medicine Hat,0,1880672.2,221563.61,20211015,35225.8,299003,19540524,689.8,3.32,38.78,96.34,1.31,5.95,208.92,39.35,6.18,,0,0,,,3,4046,24,2,0,,620.2,21902.156,,0,Salt/Produced Water,10,7
0033035,DEVELOPMENT,Vertical,,WAINWRIGHT COMMINGLED POOL 003,WAINWRIGHT,,19671127,685.8,0,1B0/06-34-045-06W4/00,,,2,,19950401,Abandoned Crude Oil,486.6,207.1,WATER FLOOD,Waterflood,664.5,662.3,662,WAINWRIGHT SD,185725.23,SPARKY Z,,BWL,AB4,Medicine Hat,0,1198166.1,181906.98,20210816,28920.9,190493.2,19671203,690.1,3.56,28.39,0.93,2.99,3.39,158.83,29,3.91,,0,0,,,3,4046,24,1,0,,627.1,22145.828,,0,Crude Oil,5,5
0033035,DEVELOPMENT,Vertical,,WAINWRIGHT COMMINGLED POOL 003,WAINWRIGHT,,19671127,685.8,0,1B0/06-34-045-06W4/00,,,2,,19950401,Abandoned Crude Oil,486.6,207.1,WATER FLOOD,Waterflood,664.5,662.3,662,WAINWRIGHT SD,185725.23,SPARKY Z,,BWL,AB4,Medicine Hat,0,1198166.1,181906.98,20210816,28920.9,190493.2,19671203,690.1,3.56,28.39,0.93,2.99,3.39,158.83,29,3.91,,0,0,,,3,4046,24,1,0,,627.1,22145.828,,0,Crude Oil,9,9
0033035,DEVELOPMENT,Vertical,,WAINWRIGHT COMMINGLED POOL 003,WAINWRIGHT,,19671127,685.8,0,1B0/06-34-045-06W4/00,,,2,,19950401,Abandoned Crude Oil,486.6,207.1,WATER FLOOD,Waterflood,664.5,662.3,662,WAINWRIGHT SD,185725.23,SPARKY Z,,BWL,AB4,Medicine Hat,0,1198166.1,181906.98,20210816,28920.9,190493.2,19671203,690.1,3.56,28.39,0.93,2.99,3.39,158.83,29,3.91,,0,0,,,3,4046,24,1,0,,627.1,22145.828,,0,Salt/Produced Water,3,1
0042186,DEVELOPMENT,Vertical,,WAINWRIGHT COMMINGLED POOL 003,WAINWRIGHT,,19720504,652.6,0,1B0/09-34-045-06W4/00,,,3,,19770601,Abandoned Crude Oil,503.9,159.6,PRIMARY,,630.9,627.6,627.3,WAINWRIGHT SD,5.520077,SPARKY Z,,BWL,AB4,Medicine Hat,0,1183.1134,1.2579621,20220830,0.2,188.1,19720507,661.1,1.56,0.02,46.9,0.41,0.04,19.4,0.29,0.11,,0,0,,,3,4046,24,3,0,,0.7,24.720266,,0,Salt/Produced Water,3,1
0033524,DEVELOPMENT,Vertical,,WAINWRIGHT COMMINGLED POOL 003,WAINWRIGHT,,19680205,670.6,0,1B0/14-34-045-06W4/00,,,3,,19950401,Abandoned Crude Oil,458.1,219.5,WATER FLOOD,Waterflood,643.1,640.1,638.9,WAINWRIGHT SD,25446.877,SPARKY Z,YES,BWL,AB4,Medicine Hat,0,485689.75,21443.223,20211113,3409.2,77218.5,19680208,673.9,492.26,21.56,8.9,0.71,2.49,116.74,108.44,8.65,6.04,181.14655,0,,,3,4046,24,2,28.8,,627.8,22170.547,2.01,0,Salt/Produced Water,5,4
0024629,DEVELOPMENT,Vertical,,WAINWRIGHT COMMINGLED POOL 003,WAINWRIGHT,,19630812,650.1,0,1B0/13-35-045-06W4/00,,,1,,19820801,Abandoned Crude Oil,470.9,187.8,WATER FLOOD,Waterflood,628.2,627.6,626.7,SPARKY MBR,63858.92,SPARKY Z,,BWL,AB4,Medicine Hat,0,122903.53,61641.402,20210818,9800.2,19540.1,19630818,656.5,61.35,15.15,20.84,0.73,1.8,162.18,25.73,1.93,,0,0,,,3,4046,24,2,0,,364.2,12861.602,,0,Crude Oil,1,
0030669,DEVELOPMENT,Vertical,,WAINWRIGHT COMMINGLED POOL 003,WAINWRIGHT,,19660712,664.5,0,1D0/13-35-045-06W4/00,,,1,,20021101,Abandoned Crude Oil,470.9,195.1,WATER FLOOD,Waterflood,639.2,637.9,637.9,WAINWRIGHT SD,177307.81,SPARKY Z,,BWL,AB4,Medicine Hat,0,2804926.8,173039.61,20210818,27511.1,445947.7,19660716,663.5,2.84,6.15,21.54,0.15,1.02,264,6.64,1.05,,0,0,,,3,4046,24,1,0,,701,24755.582,,0,Salt/Produced Water,5,
0031884,DEVELOPMENT,Vertical,,WAINWRIGHT COMMINGLED POOL 003,WAINWRIGHT,,19670320,652.3,0,1D0/16-35-045-06W4/00,,,2,,19880801,Abandoned Crude Oil,487.2,171.5,WATER FLOOD,Waterflood,628.2,626.4,626.4,WAINWRIGHT SD,108998.91,SPARKY Z,,BWL,AB4,Medicine Hat,0,406055.1,96664.95,20210816,15368.5,64557.6,19670324,655.9,1.6,54.43,8.36,0.73,1.37,159.82,54.71,1.5,,0,0,,,3,4046,24,1,0,,2025.7,71536.92,,0,Crude Oil,1,
0031884,DEVELOPMENT,Vertical,,WAINWRIGHT COMMINGLED POOL 003,WAINWRIGHT,,19670320,652.3,0,1D0/16-35-045-06W4/00,,,2,,19880801,Abandoned Crude Oil,487.2,171.5,WATER FLOOD,Waterflood,628.2,626.4,626.4,WAINWRIGHT SD,108998.91,SPARKY Z,,BWL,AB4,Medicine Hat,0,406055.1,96664.95,20210816,15368.5,64557.6,19670324,655.9,1.6,54.43,8.36,0.73,1.37,159.82,54.71,1.5,,0,0,,,3,4046,24,1,0,,2025.7,71536.92,,0,Salt/Produced Water,10,5
0025215,DEVELOPMENT,Vertical,,WAINWRIGHT COMMINGLED POOL 003,WAINWRIGHT,INJECTION,19631231,666,0,1B0/03-36-045-06W4/00,,,4,20190601,19640201,Abandoned Water Injection,447.1,203.6,WATER FLOOD,Waterflood,630.3,626.7,626.7,SPARKY MBR,64.11585,SPARKY Z,,BWL,AB4,Medicine Hat,0,149.6975,62.89811,20210519,10,23.8,19640104,648.6,,,,0.12,1.05,5.16,0,1.07,,0,1551560.4,0,,3,4046,24,2,0,0,0.2,7.0629334,,9759021,Crude Oil,7,7
0025215,DEVELOPMENT,Vertical,,WAINWRIGHT COMMINGLED POOL 003,WAINWRIGHT,INJECTION,19631231,666,0,1B0/03-36-045-06W4/00,,,4,20190601,19640201,Abandoned Water Injection,447.1,203.6,WATER FLOOD,Waterflood,630.3,626.7,626.7,SPARKY MBR,64.11585,SPARKY Z,,BWL,AB4,Medicine Hat,0,149.6975,62.89811,20210519,10,23.8,19640104,648.6,,,,0.12,1.05,5.16,0,1.07,,0,1551560.4,0,,3,4046,24,2,0,0,0.2,7.0629334,,9759021,Salt/Produced Water,3,
0026086,DEVELOPMENT,Vertical,,WAINWRIGHT COMMINGLED POOL 003,WAINWRIGHT,,19640512,637,0,1B0/06-36-045-06W4/00,,,7,,20190101,Abandoned Crude Oil,470.8,179,WATER FLOOD,Waterflood,627.5,620.3,620.9,SPARKY MBR,442424.75,SPARKY Z,,BWL,AB4,Medicine Hat,0,4160131.2,431285.4,20220525,68568.9,661408,19640516,647.7,7.29,126.48,18.04,0.42,3.28,159.75,127.74,3.35,,0,0,,,3,4046,24,3,0,,1829.5,64608.184,,0,Crude Oil,3,2
0026427,DEVELOPMENT,Vertical,,WAINWRIGHT COMMINGLED POOL 003,WAINWRIGHT,,19640711,636.4,0,1D0/06-36-045-06W4/00,,,3,,20190101,Abandoned Crude Oil,470.8,166.5,WATER FLOOD,Waterflood,609.6,606.2,605.9,SPARKY MBR,558183.8,SPARKY Z,,BWL,AB4,Medicine Hat,0,2575368,547448.75,20210518,87037.4,409450.8,19640715,634.9,7.1,37.19,0.67,0.35,8.29,402.71,38.41,8.35,,0,0,,,3,4046,24,2,0,,1763.1,62263.29,,0,Crude Oil,10,8
0026427,DEVELOPMENT,Vertical,,WAINWRIGHT COMMINGLED POOL 003,WAINWRIGHT,,19640711,636.4,0,1D0/06-36-045-06W4/00,,,3,,20190101,Abandoned Crude Oil,470.8,166.5,WATER FLOOD,Waterflood,609.6,606.2,605.9,SPARKY MBR,558183.8,SPARKY Z,,BWL,AB4,Medicine Hat,0,2575368,547448.75,20210518,87037.4,409450.8,19640715,634.9,7.1,37.19,0.67,0.35,8.29,402.71,38.41,8.35,,0,0,,,3,4046,24,2,0,,1763.1,62263.29,,0,Crude Oil,0.1,0.1
0032013,DEVELOPMENT,Deviated,,WAINWRIGHT COMMINGLED POOL 003,WAINWRIGHT,INJECTION,19670331,658.4,634.11,1D0/11-36-045-06W4/00,,,3,20190401,,Abandoned Water Injection,473.69,166.4,WATER FLOOD,Waterflood,637.6,634.6,634,SPARKY MBR,0,SPARKY Z,,BWL,AB4,Medicine Hat,0,0,0,20210518,0,0,19670404,637.3,,,,,,,,,,0,1665702,0,,3,4046,24,3,0,0,0,0,,10476950,Salt/Produced Water,3,3
0214398,OUTPOST,Vertical,DEVONIAN SYSTEM,WAINWRIGHT COMMINGLED MFP9509,WAINWRIGHT,,19980615,733,0,100/01-05-045-07W4/00,19980618,TRI-CITY DRILLING INC.,1,,20040301,Abandoned Zone Gas,421.4,259.1,PRIMARY,,630.5,629.5,707,LLOYDMINSTER MBR,21946.158,COLORADO A,YES,BWL,AB4,Medicine Hat,0,13923.125,0,20210815,0,2213.6,19980617,676.2,792.38,,79.28,7.97,,20.48,146.79,3.98,2.61,340.27875,0,,32,2,3122,30,5,54.1,,3548.5,125314.09,10.17,0,Crude Oil,5,5
0214398,OUTPOST,Vertical,DEVONIAN SYSTEM,WAINWRIGHT COMMINGLED MFP9509,WAINWRIGHT,,19980615,733,0,100/01-05-045-07W4/02,19980618,TRI-CITY DRILLING INC.,2,,20000801,Abandoned Zone Gas,421.4,259.1,PRIMARY,,590.3,588,707,LLOYDMINSTER MBR,8716.025,COLORADO A,YES,BWL,AB4,Medicine Hat,0,1412.0625,0,20210815,0,224.5,19980617,676.2,133.61,,1.67,44.91,,11.38,23.04,7.74,,0,0,,32,2,3122,30,5,0,,1431.5,50552.945,,0,Crude Oil,5,5
0214398,OUTPOST,Vertical,DEVONIAN SYSTEM,,WAINWRIGHT,,19980615,733,0,100/01-05-045-07W4/03,19980618,TRI-CITY DRILLING INC.,65,,20070901,Abandoned Gas,421.4,259.1,PRIMARY,,471,406,707,LLOYDMINSTER MBR,839.63666,,YES,BWL,AB4,Medicine Hat,0,938.43976,0,20210815,0,149.2,19980617,676.2,16.7,,89.27,28.48,,2.46,2.88,4.91,,0,0,,,,,,5,0,,137.9,4869.8926,,0,Crude Oil,5,5
0214398,OUTPOST,Vertical,DEVONIAN SYSTEM,WAINWRIGHT COMMINGLED MFP9509,WAINWRIGHT,,19980615,733,0,100/01-05-045-07W4/00,19980618,TRI-CITY DRILLING INC.,1,,20040301,Abandoned Zone Gas,421.4,259.1,PRIMARY,,630.5,629.5,707,LLOYDMINSTER MBR,21946.158,COLORADO A,YES,BWL,AB4,Medicine Hat,0,13923.125,0,20210815,0,2213.6,19980617,676.2,792.38,,79.28,7.97,,20.48,146.79,3.98,2.61,340.27875,0,,32,2,3122,30,5,54.1,,3548.5,125314.09,10.17,0,Crude Oil,33,33
0214398,OUTPOST,Vertical,DEVONIAN SYSTEM,WAINWRIGHT COMMINGLED MFP9509,WAINWRIGHT,,19980615,733,0,100/01-05-045-07W4/02,19980618,TRI-CITY DRILLING INC.,2,,20000801,Abandoned Zone Gas,421.4,259.1,PRIMARY,,590.3,588,707,LLOYDMINSTER MBR,8716.025,COLORADO A,YES,BWL,AB4,Medicine Hat,0,1412.0625,0,20210815,0,224.5,19980617,676.2,133.61,,1.67,44.91,,11.38,23.04,7.74,,0,0,,32,2,3122,30,5,0,,1431.5,50552.945,,0,Crude Oil,33,33
0214398,OUTPOST,Vertical,DEVONIAN SYSTEM,,WAINWRIGHT,,19980615,733,0,100/01-05-045-07W4/03,19980618,TRI-CITY DRILLING INC.,65,,20070901,Abandoned Gas,421.4,259.1,PRIMARY,,471,406,707,LLOYDMINSTER MBR,839.63666,,YES,BWL,AB4,Medicine Hat,0,938.43976,0,20210815,0,149.2,19980617,676.2,16.7,,89.27,28.48,,2.46,2.88,4.91,,0,0,,,,,,5,0,,137.9,4869.8926,,0,Crude Oil,33,33
0237777,NEW POOL WILDCAT,Vertical,ELLERSLIE MBR,BRUCE LOWER MANNVILLE Y,BRUCE,,20001008,972,0,100/09-07-046-15W4/02,20001012,PRECISION DRILLING CORPORATION,10,,20020601,Abandoned Zone Gas,398.3,311.5,PRIMARY,,951,941.2,958,ELLERSLIE MBR,99578.23,LOWER MANNVILLE Y,,BWL,AB5,Medicine Hat,0,15051.518,0,20170310,0,2393,20001010,705.9,1018.4,,37.83,591.54,,101.54,175.59,101.99,,0,0,,,,,,5,0,,16354.5,577553.7,,0,Gas Production (Raw),,
0237777,NEW POOL WILDCAT,Vertical,ELLERSLIE MBR,,BRUCE,,20001008,972,0,100/09-07-046-15W4/04,20001012,PRECISION DRILLING CORPORATION,,,,Abandoned,398.3,311.5,PRIMARY,,,,958,ELLERSLIE MBR,,,,BWL,AB5,Medicine Hat,,,,20170310,,,20001010,705.9,,,,,,,,,,,,,,,,,5,,,,,,,Gas Production (Raw),,
0237777,NEW POOL WILDCAT,Vertical,ELLERSLIE MBR,,BRUCE,,20001008,972,0,100/09-07-046-15W4/03,20001012,PRECISION DRILLING CORPORATION,,,,Abandoned Zone,398.3,311.5,PRIMARY,,,,958,ELLERSLIE MBR,,,,BWL,AB5,Medicine Hat,,,,20170310,,,20001010,705.9,,,,,,,,,,,,,,,,,5,,,,,,,Gas Production (Raw),,
0237777,NEW POOL WILDCAT,Vertical,ELLERSLIE MBR,BRUCE LOWER MANNVILLE Z,BRUCE,,20001008,972,0,100/09-07-046-15W4/00,20001012,PRECISION DRILLING CORPORATION,2,,20020101,Abandoned Zone Gas,398.3,311.5,PRIMARY,,960,958,958,ELLERSLIE MBR,75857.125,LOWER MANNVILLE Z,,BWL,AB5,Medicine Hat,0,1207.6437,0,20170310,0,192,20001010,705.9,702.94,,3.5,962.06,,12.44,121.2,165.87,,0,0,,,,,,5,0,,12458.6,439971.3,,0,Gas Production (Raw),,
0031032,DEVELOPMENT,Vertical,,WAINWRIGHT WAINWRIGHT D,WAINWRIGHT,,19660926,685.8,0,1B0/01-05-047-05W4/00,,,0,,20021101,Abandoned Crude Oil,516.8,190.6,PRIMARY,,671.2,670.9,670.6,SPARKY MBR,127771.24,WAINWRIGHT D,,BWL,AB4,Medicine Hat,0,805150.5,124153.32,20041211,19738.8,128008.7,19661001,705,1.22,12.03,27.38,2.11,1.58,37.08,12.24,1.94,,0,0,,229,2,4480,22,4,0,,594.2,20983.975,,0,Crude Oil,1,1
0005452,DEVELOPMENT,Vertical,,WAINWRIGHT WAINWRIGHT D,WAINWRIGHT,DISPOSAL,19521007,693.4,0,1B0/08-05-047-05W4/00,,,2,19901101,19611201,Abandoned Water Disposal,513.9,200.2,PRIMARY,,676,674.2,674.2,WAINWRIGHT SD,9693.226,WAINWRIGHT D,,BWL,AB4,Medicine Hat,0,2673.7986,9426.539,19920321,1498.7,425.1,19521012,710.5,,,,49.9,304.08,86.25,0,312.68,,0,339945.38,0,229,2,4480,22,3,0,0,43.8,1546.7823,,2138192,Salt/Produced Water,2,
0005452,DEVELOPMENT,Vertical,,WAINWRIGHT WAINWRIGHT D,WAINWRIGHT,DISPOSAL,19521007,693.4,0,1B0/08-05-047-05W4/00,,,2,19901101,19611201,Abandoned Water Disposal,513.9,200.2,PRIMARY,,676,674.2,674.2,WAINWRIGHT SD,9693.226,WAINWRIGHT D,,BWL,AB4,Medicine Hat,0,2673.7986,9426.539,19920321,1498.7,425.1,19521012,710.5,,,,49.9,304.08,86.25,0,312.68,,0,339945.38,0,229,2,4480,22,3,0,0,43.8,1546.7823,,2138192,Crude Oil,1,1
0010891,DEVELOPMENT,Vertical,,PEMBINA CARDIUM,PEMBINA,,19560211,1460,0,100/02-32-047-07W5/00,,,1068,,20230701,Pumping Crude Oil,411.29,359.5,WATER FLOOD,Waterflood,1427.1,359,1419.8,CARDIUM SD,923243.44,CARDIUM,YES,BWL,AB5,Drayton Valley/Grande Prairie,0,512489.38,861415.4,,136954.1,81479.3,19560227,767.5,39.42,299.47,9.61,5.03,9.93,24.09,306.27,10.79,,0,0,,,5,,52,4,0,,10154.5,358602.78,,0,Crude Oil,1,
0027780,DEVELOPMENT,Vertical,,PEMBINA CARDIUM,PEMBINA,,19650218,1424.9,0,100/10-14-048-06W5/02,,,5,,19731001,Abandoned Crude Oil,481.4,362.9,PRIMARY,Waterflood,1402.7,1397.8,1396.9,CARDIUM SD,33435.375,CARDIUM,YES,BWL,AB5,Calgary/Edmonton,0,48199.45,31949.723,20141122,5079.6,7663.1,19650225,839.7,17.96,52.42,9.75,0.57,0.88,33.68,55.52,0.98,,0,0,,,5,,52,5,0,,244,8616.778,,0,Crude Oil,2,1
0027780,DEVELOPMENT,Vertical,,PEMBINA COMMINGLED POOL 194,PEMBINA,,19650218,1424.9,0,100/10-14-048-06W5/00,,,6,,19950601,Abandoned Zone Crude Oil,481.4,362.9,PRIMARY,Waterflood,1081.4,1075.6,1396.9,CARDIUM SD,15752.049,BASAL BELLY RIVER D,YES,BWL,AB5,Calgary/Edmonton,0,26861.895,13823.746,20141122,2197.8,4270.7,19650225,839.7,4.91,8.93,38.93,0.19,0.15,1.69,9.78,0.18,,0,0,,,3,8353,40,5,0,,316.7,11184.155,,0,Crude Oil,2,1
0242247,DEEPER-POOLTEST,Vertical,BANFF FM,PEMBINA GLAUCONITIC JJJ,PEMBINA,,20001011,2018,0,102/06-19-048-06W5/03,20001021,PRECISION DRILLING CORPORATION,4,,20100701,Abandoned Gas,458.01,395.6,PRIMARY,,1889,1885,,,76433.03,GLAUCONITIC JJJ,YES,BWL,AB5,Calgary/Edmonton,0,369.84088,1044.7375,20180824,166.1,58.8,20001012,849.2,468.99,2.04,3.98,190.78,1.38,11.93,82.9,34.27,,0,0,,,,,,3,0,,12381.6,437252.06,,0,Gas Production (Raw),0.1,
0242247,DEEPER-POOLTEST,Vertical,BANFF FM,PEMBINA JURASSIC O2O,PEMBINA,,20001011,2018,0,102/06-19-048-06W5/02,20001021,PRECISION DRILLING CORPORATION,3,,20040201,Abandoned Zone Gas,458.01,395.6,PRIMARY,,1950,1947.5,,,25074.809,JURASSIC O2O,YES,BWL,AB5,Calgary/Edmonton,0,113.84557,557.9062,20180824,88.7,18.1,20001012,849.2,445.28,4.61,0.46,127.87,0.36,1.04,81.38,22.41,,0,0,,,,,,3,0,,4026.6,142198.03,,0,Gas Production (Raw),0.1,
0242247,DEEPER-POOLTEST,Vertical,BANFF FM,,PEMBINA,,20001011,2018,0,102/06-19-048-06W5/00,20001021,PRECISION DRILLING CORPORATION,,,,Abandoned Zone,458.01,395.6,PRIMARY,,,,,,,,YES,BWL,AB5,Calgary/Edmonton,,,,20180824,,,20001012,849.2,,,,,,,,,,,,,,,,,3,,,,,,,Gas Production (Raw),0.1,
0010437,DEVELOPMENT,Vertical,,PEMBINA CARDIUM,PEMBINA,,19551111,1435.6,0,100/08-31-048-06W5/00,,,12,,20051101,Abandoned Crude Oil,476.7,374.9,WATER FLOOD,Waterflood,1414,1402.4,1405.1,CARDIUM SD,368517.25,CARDIUM,YES,BWL,AB5,Calgary/Edmonton,0,357245.53,304743.22,20170105,48450.3,56797.5,19551208,847.6,17.57,15.9,64.72,1.77,0.88,5.01,18.93,1.19,,0,0,,,5,,52,5,0,,10474.1,369889.34,,0,Crude Oil,1,1
0009952,DEVELOPMENT,Vertical,,PEMBINA CARDIUM,PEMBINA,,19550818,1566.7,0,100/12-07-048-07W5/00,,,3,,20170901,Abandoned Crude Oil,424.8,454.5,WATER FLOOD,Miscible - Hydrocarbon,1530.1,1527,1520,CARDIUM SD,863371.3,CARDIUM,YES,BWL,AB5,Drayton Valley/Grande Prairie,0,4388255.5,753679.75,20180826,119825.5,697676.9,19550828,875.7,41.66,92.84,3.26,6.21,1.24,589.54,100.02,2.31,,0,0,,,5,,52,6,0,,18015.5,636211.4,,0,Contaminated Surface Water,,228
0026608,DEVELOPMENT,Vertical,,PEMBINA CARDIUM,PEMBINA,,19641006,1418.5,0,100/16-08-048-07W5/00,,,1223,,20051201,Abandoned Zone Crude Oil,435.8,326.8,WATER FLOOD,Miscible - Hydrocarbon,1390.8,168,1387.4,CARDIUM SD,218839.05,CARDIUM,YES,BWL,AB5,Drayton Valley/Grande Prairie,0,248506.66,176371.33,,28040.8,39509.4,19641015,758.3,108.36,59.81,3.55,2.96,3.75,22.03,78.49,4.26,,0,0,,,5,,52,15,0,,6974.8,246312.73,,0,Fresh Water,0.1,
0259353,DEVELOPMENT,Vertical,SPARKY MBR,BIRCH UPPER MANNVILLE DDD,BIRCH,,20010915,669.1,0,102/16-35-049-11W4/00,20010918,TEMPCO DRILLING COMPANY INC.,7,,20140401,Abandoned Gas,434,251.1,PRIMARY,,669.1,662.5,,,42079.86,UPPER MANNVILLE DDD,,140,AB4,Medicine Hat,0,2177.5325,0,20141210,0,346.2,20011005,682.2,396.86,,0.36,21.86,,0.5,68.42,3.77,,0,0,,,,,,2,0,,6911.1,244063.19,,0,Gas Production (Raw),0.1,
0358568,NEW POOL WILDCAT,Deviated,FERNIE GRP,LAMBERT COMMINGLED POOL 011,LAMBERT,,20060820,3857,3755.51,100/10-15-050-22W5/03,20061207,NABORS DRILLING LIMITED,1054,,20070701,Commingled,,,PRIMARY,,3802.6,2749,3819.32,FERNIE GRP,4430.773,CARDIUM O,YES,140,AB2,Drayton Valley/Grande Prairie,0,63.52709,0,,0,10.1,20061201,1178.2,1565.68,,3.81,421.29,,1.04,269.94,72.64,,0,0,,,,,,8,0,,727.7,25698.482,,0,Gas Production (Raw),73,
0358568,NEW POOL WILDCAT,Deviated,FERNIE GRP,LAMBERT COMMINGLED POOL 011,LAMBERT,,20060820,3857,3755.51,100/10-15-050-22W5/00,20061207,NABORS DRILLING LIMITED,1054,,20230701,Pumping Gas,,,PRIMARY,,3802.6,2749,3819.32,FERNIE GRP,273364.84,CARDIUM O,YES,140,AB2,Drayton Valley/Grande Prairie,0,7632.056,0,,0,1213.4,20061201,1178.2,1467.86,,3.4,184.14,,1.1,254.02,31.98,0.23,327.07016,0,,,,,,8,52,,44843.1,1583619.1,0.94,0,Gas Production (Raw),73,
0358568,NEW POOL WILDCAT,Deviated,FERNIE GRP,LAMBERT COMMINGLED POOL 011,LAMBERT,,20060820,3857,3755.51,100/10-15-050-22W5/02,20061207,NABORS DRILLING LIMITED,1054,,,Commingled,,,PRIMARY,,3802.6,2749,3819.32,FERNIE GRP,,CARDIUM O,YES,140,AB2,Drayton Valley/Grande Prairie,,,,,,,20061201,1178.2,,,,,,,,,,,,,,,,,8,,,,,,,Gas Production (Raw),73,
0356818,OUTPOST,Vertical,IRETON FM,,ROYAL,,20060708,820,0,100/14-32-052-15W4/02,20060721,CAMARO DRILLING LTD.,,,,Abandoned Zone,333.55,328.2,PRIMARY,,,,750.97,GLAUCONITIC SS,,,,140,AB5,Lloydminster,,,,,,,20060720,657.8,,,,,,,,,,,,,,,,,4,,,,,,,Drilling Mud  (Water Based),5,5
